"";"Var1";"Var2";"value"
"32152";"Byasa_impediens";"Ornithoptera_croesus";0
"32153";"Byasa_plutonius";"Ornithoptera_croesus";0
"32154";"Byasa_mencius";"Ornithoptera_croesus";NA
"32155";"Byasa_alcinous";"Ornithoptera_croesus";0
"32156";"Byasa_dasarada";"Ornithoptera_croesus";0
"32157";"Papilio_ulysses";"Ornithoptera_croesus";0,0112960586118033
"32158";"Papilio_paris";"Ornithoptera_croesus";0
"32159";"Papilio_dehaanii";"Ornithoptera_croesus";0
"32160";"Papilio_gambrisius";"Ornithoptera_croesus";NA
"32161";"Baronia_brevicornis";"Ornithoptera_priamus";0
"32162";"Archon_apollinaris";"Ornithoptera_priamus";0
"32163";"Graphium_agetes";"Ornithoptera_priamus";0
"32164";"Graphium_macleayanus";"Ornithoptera_priamus";NA
"32165";"Graphium_meyeri";"Ornithoptera_priamus";0
"32166";"Luehdorfia_chinensis";"Ornithoptera_priamus";0
"32167";"Bhutanitis_thaidina";"Ornithoptera_priamus";0
"32168";"Allancastria_deyrollei";"Ornithoptera_priamus";0
"32169";"Allancastria_cretica";"Ornithoptera_priamus";NA
"32170";"Allancastria_cerisyi";"Ornithoptera_priamus";0
"32171";"Parnassius_apollonius";"Ornithoptera_priamus";0
"32172";"Luehdorfia_japonica";"Ornithoptera_priamus";0
"32173";"Parnassius_tianschanicus";"Ornithoptera_priamus";0
"32174";"Luehdorfia_puziloi";"Ornithoptera_priamus";0
"32175";"Mimoides_lysithous";"Ornithoptera_priamus";0
"32176";"Parnassius_actius";"Ornithoptera_priamus";0
"32177";"Parnassius_epaphus";"Ornithoptera_priamus";0
"32178";"Parnassius_autocrator";"Ornithoptera_priamus";0
"32179";"Parnassius_sacerdos";"Ornithoptera_priamus";0
"32180";"Parnassius_bremeri";"Ornithoptera_priamus";0
"32181";"Parnassius_charltonius";"Ornithoptera_priamus";0
"32182";"Parnassius_simo";"Ornithoptera_priamus";NA
"32183";"Parnassius_simonius";"Ornithoptera_priamus";0
"32184";"Parnassius_orleans";"Ornithoptera_priamus";NA
"32185";"Parnassius_clodius";"Ornithoptera_priamus";0
"32186";"Parnassius_delphius";"Ornithoptera_priamus";0
"32187";"Parnassius_eversmanni";"Ornithoptera_priamus";NA
"32188";"Parnassius_glacialis";"Ornithoptera_priamus";0
"32189";"Parnassius_honrathi";"Ornithoptera_priamus";NA
"32190";"Parnassius_ariadne";"Ornithoptera_priamus";NA
"32191";"Parnassius_hardwickii";"Ornithoptera_priamus";0
"32192";"Parnassius_acco";"Ornithoptera_priamus";NA
"32193";"Parnassius_szechenyii";"Ornithoptera_priamus";NA
"32194";"Parnassius_jacquemontii";"Ornithoptera_priamus";0
"32195";"Parnassius_augustus";"Ornithoptera_priamus";NA
"32196";"Parnassius_imperator";"Ornithoptera_priamus";NA
"32197";"Parnassius_inopinatus";"Ornithoptera_priamus";NA
"32198";"Parnassius_nomion";"Ornithoptera_priamus";0
"32199";"Parnassius_nordmanni";"Ornithoptera_priamus";0
"32200";"Parnassius_phoebus";"Ornithoptera_priamus";0
"32201";"Parnassius_maximinus";"Ornithoptera_priamus";NA
"32202";"Iphiclides_feisthamelii";"Ornithoptera_priamus";0
"32203";"Iphiclides_podalirius";"Ornithoptera_priamus";0
"32204";"Lamproptera_curius";"Ornithoptera_priamus";NA
"32205";"Lamproptera_meges";"Ornithoptera_priamus";NA
"32206";"Protographium_philolaus";"Ornithoptera_priamus";0
"32207";"Protographium_epidaus";"Ornithoptera_priamus";0
"32208";"Protographium_marcellus";"Ornithoptera_priamus";0
"32209";"Mimoides_lysithous";"Ornithoptera_priamus";0
"32210";"Parnassius_smintheus";"Ornithoptera_priamus";0
"32211";"Parnassius_stubbendorfii";"Ornithoptera_priamus";0
"32212";"Protesilaus_telesilaus";"Ornithoptera_priamus";0
"32213";"Protesilaus_molops";"Ornithoptera_priamus";0
"32214";"Protesilaus_protesilaus";"Ornithoptera_priamus";0
"32215";"Parnassius_tenedius";"Ornithoptera_priamus";0
"32216";"Graphium_nomius";"Ornithoptera_priamus";0
"32217";"Graphium_adamastor";"Ornithoptera_priamus";0
"32218";"Graphium_angolanus";"Ornithoptera_priamus";0
"32219";"Graphium_ridleyanus";"Ornithoptera_priamus";0
"32220";"Graphium_tynderaeus";"Ornithoptera_priamus";0
"32221";"Graphium_latreillianus";"Ornithoptera_priamus";0
"32222";"Graphium_leonidas";"Ornithoptera_priamus";0
"32223";"Graphium_xenocles";"Ornithoptera_priamus";0
"32224";"Graphium_antiphates";"Ornithoptera_priamus";0
"32225";"Protographium_asius";"Ornithoptera_priamus";0
"32226";"Graphium_arycles";"Ornithoptera_priamus";NA
"32227";"Graphium_evemon";"Ornithoptera_priamus";NA
"32228";"Protographium_leosthenes";"Ornithoptera_priamus";0,0118808847750118
"32229";"Graphium_doson";"Ornithoptera_priamus";NA
"32230";"Graphium_eurous";"Ornithoptera_priamus";0
"32231";"Graphium_weiskei";"Ornithoptera_priamus";0,508811589722006
"32232";"Sericinus_montela";"Ornithoptera_priamus";NA
"32233";"Graphium_wallacei";"Ornithoptera_priamus";0,74320230032429
"32234";"Graphium_agamemnon";"Ornithoptera_priamus";NA
"32235";"Graphium_macfarlanei";"Ornithoptera_priamus";0,857480815273703
"32236";"Graphium_codrus";"Ornithoptera_priamus";0,63353775201329
"32237";"Graphium_cloanthus";"Ornithoptera_priamus";0
"32238";"Graphium_milon";"Ornithoptera_priamus";0,0158995067432497
"32239";"Graphium_sarpedon";"Ornithoptera_priamus";0,0849133710455907
"32240";"Teinopalpus_imperialis";"Ornithoptera_priamus";0
"32241";"Battus_philenor";"Ornithoptera_priamus";0
"32242";"Battus_polydamas";"Ornithoptera_priamus";0
"32243";"Battus_polystictus";"Ornithoptera_priamus";0
"32244";"Battus_belus";"Ornithoptera_priamus";0
"32245";"Battus_crassus";"Ornithoptera_priamus";0
"32246";"Pharmacophagus_antenor";"Ornithoptera_priamus";0
"32247";"Pachliopta_aristolochiae";"Ornithoptera_priamus";NA
"32248";"Pachliopta_hector";"Ornithoptera_priamus";0
"32249";"Pachliopta_liris";"Ornithoptera_priamus";0
"32250";"Pachliopta_polydorus";"Ornithoptera_priamus";NA
"32251";"Atrophaneura_priapus";"Ornithoptera_priamus";0
"32252";"Atrophaneura_nox";"Ornithoptera_priamus";0
"32253";"Atrophaneura_varuna";"Ornithoptera_priamus";0
"32254";"Cressida_cressida";"Ornithoptera_priamus";0,0201772425225901
"32255";"Euryades_corethrus";"Ornithoptera_priamus";0
"32256";"Euryades_duponchelii";"Ornithoptera_priamus";0
"32257";"Parides_ascanius";"Ornithoptera_priamus";0
"32258";"Parides_bunichus";"Ornithoptera_priamus";0
"32259";"Parides_proneus";"Ornithoptera_priamus";0
"32260";"Parides_agavus";"Ornithoptera_priamus";0
"32261";"Parides_montezuma";"Ornithoptera_priamus";0
"32262";"Parides_iphidamas";"Ornithoptera_priamus";0
"32263";"Parides_aeneas";"Ornithoptera_priamus";0
"32264";"Parides_tros";"Ornithoptera_priamus";0
"32265";"Parides_lysander";"Ornithoptera_priamus";0
"32266";"Parides_panthonus";"Ornithoptera_priamus";0
"32267";"Parides_neophilus";"Ornithoptera_priamus";0
"32268";"Parides_eurimedes";"Ornithoptera_priamus";0
"32269";"Parides_zacynthus";"Ornithoptera_priamus";0
"32270";"Parides_chabrias";"Ornithoptera_priamus";0
"32271";"Parides_childrenae";"Ornithoptera_priamus";0
"32272";"Parides_photinus";"Ornithoptera_priamus";0
"32273";"Parides_panares";"Ornithoptera_priamus";0
"32274";"Parides_sesostris";"Ornithoptera_priamus";NA
"32275";"Parides_anchises";"Ornithoptera_priamus";0
"32276";"Parides_erithalion";"Ornithoptera_priamus";0
"32277";"Parides_vertumnus";"Ornithoptera_priamus";0
"32278";"Trogonoptera_brookiana";"Ornithoptera_priamus";0
"32279";"Trogonoptera_trojana";"Ornithoptera_priamus";0
"32280";"Ornithoptera_croesus";"Ornithoptera_priamus";0
"32281";"Ornithoptera_priamus";"Ornithoptera_priamus";1
"32282";"Ornithoptera_aesacus";"Ornithoptera_priamus";0
"32283";"Ornithoptera_euphorion";"Ornithoptera_priamus";0
"32284";"Ornithoptera_alexandrae";"Ornithoptera_priamus";0,00254417513165578
"32285";"Ornithoptera_victoriae";"Ornithoptera_priamus";0,0308821917205259
"32286";"Ornithoptera_rothschildi";"Ornithoptera_priamus";0,000963134015195544
"32287";"Ornithoptera_goliath";"Ornithoptera_priamus";0,124021411788341
"32288";"Ornithoptera_chimaera";"Ornithoptera_priamus";0,135498368440665
"32289";"Ornithoptera_tithonus";"Ornithoptera_priamus";0,120603961099329
"32290";"Ornithoptera_meridionalis";"Ornithoptera_priamus";0,1693209927297
"32291";"Ornithoptera_paradisea";"Ornithoptera_priamus";0,0537000545882136
"32292";"Troides_hypolitus";"Ornithoptera_priamus";0,0142636115409951
"32293";"Troides_magellanus";"Ornithoptera_priamus";0
"32294";"Troides_andromache";"Ornithoptera_priamus";0
"32295";"Troides_cuneifera";"Ornithoptera_priamus";0
"32296";"Troides_amphrysus";"Ornithoptera_priamus";0
"32297";"Troides_miranda";"Ornithoptera_priamus";0
"32298";"Troides_prattorum";"Ornithoptera_priamus";0
"32299";"Troides_vandepolli";"Ornithoptera_priamus";0
"32300";"Troides_helena";"Ornithoptera_priamus";0,113552138409334
"32301";"Troides_oblongomaculatus";"Ornithoptera_priamus";0,677577626315073
"32302";"Troides_aeacus";"Ornithoptera_priamus";0
"32303";"Troides_minos";"Ornithoptera_priamus";0
"32304";"Troides_criton";"Ornithoptera_priamus";0
"32305";"Troides_rhadamantus";"Ornithoptera_priamus";0
"32306";"Troides_riedeli";"Ornithoptera_priamus";0
"32307";"Troides_haliphron";"Ornithoptera_priamus";0
"32308";"Troides_staudingeri";"Ornithoptera_priamus";0,00950596307005686
"32309";"Meandrusa_payeni";"Ornithoptera_priamus";0
"32310";"Papilio_clytia";"Ornithoptera_priamus";0
"32311";"Papilio_paradoxa";"Ornithoptera_priamus";0
"32312";"Papilio_agestor";"Ornithoptera_priamus";0
"32313";"Papilio_epycides";"Ornithoptera_priamus";0
"32314";"Papilio_laglaizei";"Ornithoptera_priamus";NA
"32315";"Papilio_troilus";"Ornithoptera_priamus";0
"32316";"Papilio_palamedes";"Ornithoptera_priamus";0
"32317";"Papilio_pilumnus";"Ornithoptera_priamus";0
"32318";"Papilio_multicaudata";"Ornithoptera_priamus";0
"32319";"Papilio_eurymedon";"Ornithoptera_priamus";0
"32320";"Papilio_rutulus";"Ornithoptera_priamus";0
"32321";"Papilio_glaucus";"Ornithoptera_priamus";NA
"32322";"Papilio_scamander";"Ornithoptera_priamus";0
"32323";"Papilio_garamas";"Ornithoptera_priamus";0
"32324";"Papilio_victorinus";"Ornithoptera_priamus";NA
"32325";"Papilio_homerus";"Ornithoptera_priamus";0
"32326";"Papilio_euterpinus";"Ornithoptera_priamus";NA
"32327";"Papilio_hyppason";"Ornithoptera_priamus";NA
"32328";"Papilio_andraemon";"Ornithoptera_priamus";0
"32329";"Papilio_paeon";"Ornithoptera_priamus";0
"32330";"Papilio_caiguanabus";"Ornithoptera_priamus";0
"32331";"Papilio_thoas";"Ornithoptera_priamus";0
"32332";"Papilio_homothoas";"Ornithoptera_priamus";0
"32333";"Papilio_cresphontes";"Ornithoptera_priamus";0
"32334";"Papilio_androgeus";"Ornithoptera_priamus";0
"32335";"Papilio_thersites";"Ornithoptera_priamus";0
"32336";"Papilio_aristodemus";"Ornithoptera_priamus";0
"32337";"Papilio_astyalus";"Ornithoptera_priamus";0
"32338";"Papilio_himeros";"Ornithoptera_priamus";0
"32339";"Papilio_torquatus";"Ornithoptera_priamus";0
"32340";"Papilio_hectorides";"Ornithoptera_priamus";0
"32341";"Papilio_oxynius";"Ornithoptera_priamus";0
"32342";"Papilio_pelaus";"Ornithoptera_priamus";0
"32343";"Papilio_isidorus";"Ornithoptera_priamus";0
"32344";"Papilio_anchisiades";"Ornithoptera_priamus";0
"32345";"Papilio_epenetus";"Ornithoptera_priamus";NA
"32346";"Papilio_erostratus";"Ornithoptera_priamus";0
"32347";"Papilio_pharnaces";"Ornithoptera_priamus";NA
"32348";"Papilio_alexanor";"Ornithoptera_priamus";0
"32349";"Papilio_anactus";"Ornithoptera_priamus";0
"32350";"Papilio_gigon";"Ornithoptera_priamus";0
"32351";"Papilio_noblei";"Ornithoptera_priamus";NA
"32352";"Papilio_demolion";"Ornithoptera_priamus";NA
"32353";"Papilio_delalandei";"Ornithoptera_priamus";0
"32354";"Papilio_lormieri";"Ornithoptera_priamus";0
"32355";"Papilio_rex";"Ornithoptera_priamus";0
"32356";"Papilio_phorcas";"Ornithoptera_priamus";0
"32357";"Papilio_meriones";"Ornithoptera_priamus";NA
"32358";"Papilio_dardanus";"Ornithoptera_priamus";0
"32359";"Papilio_xuthus";"Ornithoptera_priamus";0
"32360";"Papilio_indra";"Ornithoptera_priamus";0
"32361";"Papilio_polyxenes";"Ornithoptera_priamus";0
"32362";"Papilio_zelicaon";"Ornithoptera_priamus";0
"32363";"Papilio_hospiton";"Ornithoptera_priamus";0
"32364";"Papilio_machaon";"Ornithoptera_priamus";0
"32365";"Papilio_hippocrates";"Ornithoptera_priamus";NA
"32366";"Papilio_nobilis";"Ornithoptera_priamus";0
"32367";"Papilio_epiphorbas";"Ornithoptera_priamus";0
"32368";"Papilio_nireus";"Ornithoptera_priamus";0
"32369";"Papilio_oribazus";"Ornithoptera_priamus";0
"32370";"Papilio_montrouzieri";"Ornithoptera_priamus";0
"32371";"Papilio_crino";"Ornithoptera_priamus";0
"32372";"Papilio_blumei";"Ornithoptera_priamus";0
"32373";"Papilio_buddha";"Ornithoptera_priamus";0
"32374";"Papilio_palinurus";"Ornithoptera_priamus";0
"32375";"Papilio_neumoegeni";"Ornithoptera_priamus";0
"32376";"Papilio_lorquinianus";"Ornithoptera_priamus";0,0813029972663581
"32377";"Papilio_peranthus";"Ornithoptera_priamus";0
"32378";"Papilio_arcturus";"Ornithoptera_priamus";0
"32379";"Papilio_polyctor";"Ornithoptera_priamus";0
"32380";"Papilio_bianor";"Ornithoptera_priamus";0
"32381";"Papilio_morondavana";"Ornithoptera_priamus";0
"32382";"Papilio_grosesmithi";"Ornithoptera_priamus";0
"32383";"Papilio_demoleus";"Ornithoptera_priamus";NA
"32384";"Papilio_demodocus";"Ornithoptera_priamus";0
"32385";"Papilio_iswara";"Ornithoptera_priamus";NA
"32386";"Papilio_amynthor";"Ornithoptera_priamus";0
"32387";"Papilio_enganius";"Ornithoptera_priamus";NA
"32388";"Papilio_helenus";"Ornithoptera_priamus";0,00089605480680758
"32389";"Papilio_tydeus";"Ornithoptera_priamus";NA
"32390";"Papilio_aegeus";"Ornithoptera_priamus";0,00356271995951516
"32391";"Papilio_bridgei";"Ornithoptera_priamus";0,022007028481173
"32392";"Papilio_fuscus";"Ornithoptera_priamus";NA
"32393";"Papilio_hipponous";"Ornithoptera_priamus";0
"32394";"Papilio_ambrax";"Ornithoptera_priamus";0,55436298030503
"32395";"Papilio_polytes";"Ornithoptera_priamus";NA
"32396";"Papilio_nephelus";"Ornithoptera_priamus";NA
"32397";"Papilio_dravidarum";"Ornithoptera_priamus";0
"32398";"Papilio_castor";"Ornithoptera_priamus";0
"32399";"Papilio_mahadeva";"Ornithoptera_priamus";NA
"32400";"Papilio_macilentus";"Ornithoptera_priamus";0
"32401";"Papilio_demetrius";"Ornithoptera_priamus";0
"32402";"Papilio_protenor";"Ornithoptera_priamus";0
"32403";"Papilio_bootes";"Ornithoptera_priamus";0
"32404";"Papilio_deiphobus";"Ornithoptera_priamus";0,0819468611806366
"32405";"Papilio_rumanzovia";"Ornithoptera_priamus";NA
"32406";"Papilio_memnon";"Ornithoptera_priamus";NA
"32407";"Papilio_polymnestor";"Ornithoptera_priamus";0
"32408";"Archon_apollinus";"Ornithoptera_priamus";0
"32409";"Zerynthia_polyxena";"Ornithoptera_priamus";NA
"32410";"Zerynthia_rumina";"Ornithoptera_priamus";0
"32411";"Hypermnestra_helios";"Ornithoptera_priamus";0
"32412";"Parnassius_apollo";"Ornithoptera_priamus";0
"32413";"Parnassius_mnemosyne";"Ornithoptera_priamus";0
"32414";"Parnassius_staudingeri";"Ornithoptera_priamus";NA
"32415";"Parnassius_cardinal";"Ornithoptera_priamus";NA
"32416";"Mimoides_euryleon";"Ornithoptera_priamus";0
"32417";"Graphium_delessertii";"Ornithoptera_priamus";0
"32418";"Losaria_coon";"Ornithoptera_priamus";0
"32419";"Losaria_neptunus";"Ornithoptera_priamus";0
"32420";"Byasa_impediens";"Ornithoptera_priamus";0
"32421";"Byasa_plutonius";"Ornithoptera_priamus";0
"32422";"Byasa_mencius";"Ornithoptera_priamus";NA
"32423";"Byasa_alcinous";"Ornithoptera_priamus";0
"32424";"Byasa_dasarada";"Ornithoptera_priamus";0
"32425";"Papilio_ulysses";"Ornithoptera_priamus";0,469987775842664
"32426";"Papilio_paris";"Ornithoptera_priamus";0
"32427";"Papilio_dehaanii";"Ornithoptera_priamus";0
"32428";"Papilio_gambrisius";"Ornithoptera_priamus";NA
"32429";"Baronia_brevicornis";"Ornithoptera_aesacus";0
"32430";"Archon_apollinaris";"Ornithoptera_aesacus";0
"32431";"Graphium_agetes";"Ornithoptera_aesacus";0
"32432";"Graphium_macleayanus";"Ornithoptera_aesacus";NA
"32433";"Graphium_meyeri";"Ornithoptera_aesacus";0
"32434";"Luehdorfia_chinensis";"Ornithoptera_aesacus";0
"32435";"Bhutanitis_thaidina";"Ornithoptera_aesacus";0
"32436";"Allancastria_deyrollei";"Ornithoptera_aesacus";0
"32437";"Allancastria_cretica";"Ornithoptera_aesacus";NA
"32438";"Allancastria_cerisyi";"Ornithoptera_aesacus";0
"32439";"Parnassius_apollonius";"Ornithoptera_aesacus";0
"32440";"Luehdorfia_japonica";"Ornithoptera_aesacus";0
"32441";"Parnassius_tianschanicus";"Ornithoptera_aesacus";0
"32442";"Luehdorfia_puziloi";"Ornithoptera_aesacus";0
"32443";"Mimoides_lysithous";"Ornithoptera_aesacus";0
"32444";"Parnassius_actius";"Ornithoptera_aesacus";0
"32445";"Parnassius_epaphus";"Ornithoptera_aesacus";0
"32446";"Parnassius_autocrator";"Ornithoptera_aesacus";0
"32447";"Parnassius_sacerdos";"Ornithoptera_aesacus";0
"32448";"Parnassius_bremeri";"Ornithoptera_aesacus";0
"32449";"Parnassius_charltonius";"Ornithoptera_aesacus";0
"32450";"Parnassius_simo";"Ornithoptera_aesacus";NA
"32451";"Parnassius_simonius";"Ornithoptera_aesacus";0
"32452";"Parnassius_orleans";"Ornithoptera_aesacus";NA
"32453";"Parnassius_clodius";"Ornithoptera_aesacus";0
"32454";"Parnassius_delphius";"Ornithoptera_aesacus";0
"32455";"Parnassius_eversmanni";"Ornithoptera_aesacus";NA
"32456";"Parnassius_glacialis";"Ornithoptera_aesacus";0
"32457";"Parnassius_honrathi";"Ornithoptera_aesacus";NA
"32458";"Parnassius_ariadne";"Ornithoptera_aesacus";NA
"32459";"Parnassius_hardwickii";"Ornithoptera_aesacus";0
"32460";"Parnassius_acco";"Ornithoptera_aesacus";NA
"32461";"Parnassius_szechenyii";"Ornithoptera_aesacus";NA
"32462";"Parnassius_jacquemontii";"Ornithoptera_aesacus";0
"32463";"Parnassius_augustus";"Ornithoptera_aesacus";NA
"32464";"Parnassius_imperator";"Ornithoptera_aesacus";NA
"32465";"Parnassius_inopinatus";"Ornithoptera_aesacus";NA
"32466";"Parnassius_nomion";"Ornithoptera_aesacus";0
"32467";"Parnassius_nordmanni";"Ornithoptera_aesacus";0
"32468";"Parnassius_phoebus";"Ornithoptera_aesacus";0
"32469";"Parnassius_maximinus";"Ornithoptera_aesacus";NA
"32470";"Iphiclides_feisthamelii";"Ornithoptera_aesacus";0
"32471";"Iphiclides_podalirius";"Ornithoptera_aesacus";0
"32472";"Lamproptera_curius";"Ornithoptera_aesacus";NA
"32473";"Lamproptera_meges";"Ornithoptera_aesacus";NA
"32474";"Protographium_philolaus";"Ornithoptera_aesacus";0
"32475";"Protographium_epidaus";"Ornithoptera_aesacus";0
"32476";"Protographium_marcellus";"Ornithoptera_aesacus";0
"32477";"Mimoides_lysithous";"Ornithoptera_aesacus";0
"32478";"Parnassius_smintheus";"Ornithoptera_aesacus";0
"32479";"Parnassius_stubbendorfii";"Ornithoptera_aesacus";0
"32480";"Protesilaus_telesilaus";"Ornithoptera_aesacus";0
"32481";"Protesilaus_molops";"Ornithoptera_aesacus";0
"32482";"Protesilaus_protesilaus";"Ornithoptera_aesacus";0
"32483";"Parnassius_tenedius";"Ornithoptera_aesacus";0
"32484";"Graphium_nomius";"Ornithoptera_aesacus";0
"32485";"Graphium_adamastor";"Ornithoptera_aesacus";0
"32486";"Graphium_angolanus";"Ornithoptera_aesacus";0
"32487";"Graphium_ridleyanus";"Ornithoptera_aesacus";0
"32488";"Graphium_tynderaeus";"Ornithoptera_aesacus";0
"32489";"Graphium_latreillianus";"Ornithoptera_aesacus";0
"32490";"Graphium_leonidas";"Ornithoptera_aesacus";0
"32491";"Graphium_xenocles";"Ornithoptera_aesacus";0
"32492";"Graphium_antiphates";"Ornithoptera_aesacus";0
"32493";"Protographium_asius";"Ornithoptera_aesacus";0
"32494";"Graphium_arycles";"Ornithoptera_aesacus";NA
"32495";"Graphium_evemon";"Ornithoptera_aesacus";NA
"32496";"Protographium_leosthenes";"Ornithoptera_aesacus";0
"32497";"Graphium_doson";"Ornithoptera_aesacus";NA
"32498";"Graphium_eurous";"Ornithoptera_aesacus";0
"32499";"Graphium_weiskei";"Ornithoptera_aesacus";0
"32500";"Sericinus_montela";"Ornithoptera_aesacus";NA
"32501";"Graphium_wallacei";"Ornithoptera_aesacus";0,00123795724511329
"32502";"Graphium_agamemnon";"Ornithoptera_aesacus";NA
"32503";"Graphium_macfarlanei";"Ornithoptera_aesacus";0,0010798334434456
"32504";"Graphium_codrus";"Ornithoptera_aesacus";0,000743371635210923
"32505";"Graphium_cloanthus";"Ornithoptera_aesacus";0
"32506";"Graphium_milon";"Ornithoptera_aesacus";0,00406252228529026
"32507";"Graphium_sarpedon";"Ornithoptera_aesacus";9,84971326831761e-05
"32508";"Teinopalpus_imperialis";"Ornithoptera_aesacus";0
"32509";"Battus_philenor";"Ornithoptera_aesacus";0
"32510";"Battus_polydamas";"Ornithoptera_aesacus";0
"32511";"Battus_polystictus";"Ornithoptera_aesacus";0
"32512";"Battus_belus";"Ornithoptera_aesacus";0
"32513";"Battus_crassus";"Ornithoptera_aesacus";0
"32514";"Pharmacophagus_antenor";"Ornithoptera_aesacus";0
"32515";"Pachliopta_aristolochiae";"Ornithoptera_aesacus";NA
"32516";"Pachliopta_hector";"Ornithoptera_aesacus";0
"32517";"Pachliopta_liris";"Ornithoptera_aesacus";0
"32518";"Pachliopta_polydorus";"Ornithoptera_aesacus";NA
"32519";"Atrophaneura_priapus";"Ornithoptera_aesacus";0
